taxid	count	name	rank	superkindom	phylum	class	order	family	genus	species
28280	5	Human adenovirus E4	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus E
28285	5	Human adenovirus 5	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C
28295	5	Porcine epidemic diarrhea virus	species	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Porcine epidemic diarrhea virus
2839849	5	Altiarchaeum virus	species	Viruses						Altiarchaeum virus
2865759	5	Salmonella phage seszw	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Salmonella phage seszw
2886930	5	Escherichia phage phiX174	no rank	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	Sinsheimervirus	Escherichia virus phiX174
28875	5	Rotavirus A	species	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Rotavirus	Rotavirus A
28876	5	Rotavirus B	species	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Rotavirus	Rotavirus B
307898	5	Staphylococcus phage 812	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus phage 812
310953	5	Enterobacteria phage ID11	no rank	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae	Gequatrovirus	Escherichia virus G4
31545	5	Human adenovirus D8	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D
31588	5	Bovine rotavirus C	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Rotavirus	Rotavirus C
31590	5	Equine rotavirus A	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Rotavirus	Rotavirus A
324685	5	Duck circovirus	species	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Duck circovirus
32605	5	Buffalopox virus	no rank	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Vaccinia virus
32608	5	Human adenovirus 21	no rank	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B
333924	5	Betapapillomavirus 2	species	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 2
33714	5	African horse sickness virus 1	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	African horse sickness virus
340016	5	uncultured virus	species	Viruses						uncultured virus
342409	5	White spot syndrome virus	species	Viruses		Naldaviricetes		Nimaviridae	Whispovirus	White spot syndrome virus
35263	5	Human adenovirus 4a	no rank	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus E
35265	5	Porcine adenovirus 3	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Porcine mastadenovirus A
35327	5	Bluetongue virus 1	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	Bluetongue virus
35328	5	Bluetongue virus 2	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	Bluetongue virus
35329	5	Bluetongue virus 11	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	Bluetongue virus
35333	5	Bovine rotavirus A	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Rotavirus	Rotavirus A
36421	5	African horse sickness virus 4	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	African horse sickness virus
38018	5	Bacteriophage sp.	species	Viruses						Bacteriophage sp.
38170	5	Avian orthoreovirus	species	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orthoreovirus	Avian orthoreovirus
39803	5	Escherichia virus Qbeta	species	Viruses	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	Allolevivirus	Escherichia virus Qbeta
39804	5	Escherichia virus FI	species	Viruses	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	Allolevivirus	Escherichia virus FI
400121	5	Gull circovirus	species	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Gull circovirus
40050	5	African horse sickness virus	species	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	African horse sickness virus
40051	5	Bluetongue virus	species	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	Bluetongue virus
41678	5	Turkey adenovirus 3	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Siadenovirus	Turkey siadenovirus A
42782	5	Coxsackievirus A20	serotype	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus C
42783	5	Coxsackievirus A22	serotype	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus C
434309	5	Saffold virus	no rank	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cardiovirus	Cardiovirus B
44560	5	Ageratum yellow vein virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Ageratum yellow vein virus
45029	5	Bluetongue virus 16	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	Bluetongue virus
45032	5	Bluetongue virus 9	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	Bluetongue virus
45659	5	Human adenovirus B3	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B
46221	5	Porcine circovirus	species	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Porcine circovirus
463360	5	Chickpea chlorotic dwarf virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Mastrevirus	Chickpea chlorotic dwarf virus
463676	5	Rhinovirus C	species	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Rhinovirus C
48295	5	African horse sickness virus 2	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	African horse sickness virus
489491	5	HBV genotype F	no rank	Viruses	Artverviricota	Revtraviricetes	Blubervirales	Hepadnaviridae	Orthohepadnavirus	Hepatitis B virus
52275	5	Human adenovirus D37	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D
53260	5	Papaya leaf curl virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Papaya leaf curl virus
540070	5	Common midwife toad virus	species	Viruses	Nucleocytoviricota	Megaviricetes	Pimascovirales	Iridoviridae	Ranavirus	Common midwife toad virus
54289	5	Vicia cryptic virus	species	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	Alphapartitivirus	Vicia cryptic virus
54290	5	GB virus C	no rank	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Pegivirus	Pegivirus C
556926	5	Human adenovirus 53	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D
57482	5	European bat 1 lyssavirus	species	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	European bat 1 lyssavirus
59509	5	Lumpy skin disease virus	species	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Capripoxvirus	Lumpy skin disease virus
64320	5	Zika virus	species	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Zika virus
651580	5	Human adenovirus 54	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D
664785	5	Sclerotinia sclerotiorum hypovirulence associated DNA virus 1	no rank	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Genomoviridae	Gemycircularvirus	Gemycircularvirus sclero1
687800	5	Synechococcus phage S-RIM2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Nerrivikvirus	Synechococcus phage S-RIM2
689414	5	Vibrio phage pre-CTX	species	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae		Vibrio phage pre-CTX
71031	5	Rotavirus G8	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Rotavirus	Rotavirus A
714978	5	Human adenovirus 55	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B
73036	5	Rotavirus G3	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Rotavirus	Rotavirus A
754037	5	Synechococcus phage S-CAM1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Anaposvirus	Synechococcus virus SCAM1
756278	5	Synechococcus phage S-RIM8	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Neptunevirus	Synechococcus virus SRIM8
77856	5	Beak and feather disease virus	species	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Beak and feather disease virus
78522	5	Odocoileus adenovirus 1	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Atadenovirus	Deer atadenovirus A
80941	5	Guaroa virus	no rank	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Peribunyaviridae	Orthobunyavirus	Guaroa orthobunyavirus
85708	5	Porcine circovirus 2	species	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Porcine circovirus 2
85709	5	Porcine circovirus type 2-B	no rank	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Porcine circovirus 2
86059	5	African horse sickness virus 5	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	African horse sickness virus
86060	5	African horse sickness virus 6	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	African horse sickness virus
86061	5	African horse sickness virus 7	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	African horse sickness virus
86062	5	African horse sickness virus 8	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	African horse sickness virus
872291	5	Heterobasidion partitivirus 2	species	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	Betapartitivirus	Heterobasidion partitivirus 2
880565	5	Human adenovirus 56	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D
885379	5	Tomato leaf curl Bangladesh betasatellite	species	Viruses				Tolecusatellitidae	Betasatellite	Tomato leaf curl Bangladesh betasatellite
93678	5	TTV-like mini virus	species	Viruses				Anelloviridae	Betatorquevirus	TTV-like mini virus
938083	5	Organic Lake phycodnavirus	species	Viruses	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae		Organic Lake phycodnavirus
94967	5	Bluetongue virus 4	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	Bluetongue virus
979525	5	Vibrio phage ICP1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Vibrio phage ICP1
10537	4	Canine mastadenovirus A	species	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Canine mastadenovirus A
10541	4	Human adenovirus 11	no rank	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B
10879	4	Pseudomonas virus phi6	species	Viruses	Duplornaviricota	Vidaverviricetes	Mindivirales	Cystoviridae	Cystovirus	Pseudomonas virus phi6
10906	4	Bluetongue virus 10	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	Bluetongue virus
1145295	4	Human adenovirus 64	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D
118140	4	Teschovirus A	species	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Teschovirus	Teschovirus A
12027	4	Enterobacteria phage SP	no rank	Viruses	Lenarviricota	Allassoviricetes	Levivirales	Leviviridae	Allolevivirus	Escherichia virus FI
12080	4	Human poliovirus 1	serotype	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus C
1330491	4	Cosavirus A	species	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cosavirus	Cosavirus A
1330521	4	Enterovirus J	species	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus J
1420600	4	Anguilla anguilla circovirus	species	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Anguilla anguilla circovirus
1469906	4	Heterobasidion partitivirus 13	species	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae	Alphapartitivirus	Heterobasidion partitivirus 13
147711	4	Rhinovirus A	species	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Rhinovirus A
1513263	4	Gammapapillomavirus 18	species	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 18
1678144	4	Orthohepevirus B	species	Viruses	Kitrinoviricota	Alsuviricetes	Hepelivirales	Hepeviridae	Orthohepevirus	Orthohepevirus B
1678251	4	Fox circovirus	no rank	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Canine circovirus
1714621	4	Borna disease virus 1	no rank	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Bornaviridae	Orthobornavirus	Mammalian 1 orthobornavirus
1843761	4	Sewage associated gemycircularvirus 3	no rank	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Genomoviridae	Gemykibivirus	Gemykibivirus sewopo1
1920526	4	Azobacteroides phage ProJPt-Bp1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Azobacteroides phage ProJPt-Bp1
1940570	4	Parvoviridae sp.	species	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae		Parvoviridae sp.
195476	4	Bovine rotavirus G6	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Rotavirus	Rotavirus A
196093	4	Tomato leaf curl Taiwan virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Tomato leaf curl Taiwan virus
2010277	4	Culex rhabdo-like virus	no rank	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ohlsrhavirus	Culex ohlsrhavirus
2041417	4	Gopherus associated genomovirus 1	no rank	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Genomoviridae	Gemykibivirus	Gemykibivirus haeme2
2057509	4	Human respiratory circular DNA virus	species	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae		Human respiratory circular DNA virus
2057943	4	Pleurochrysis sp. Polinton-like virus	species	Viruses						Pleurochrysis sp. Polinton-like virus
2202559	4	Microvirus sp.	species	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae		Microvirus sp.
2491281	4	Prevotella phage Lak-A1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Prevotella phage Lak-A1
2494769	4	Apis mellifera associated microvirus 4	species	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae		Apis mellifera associated microvirus 4
2583187	4	Tortoise microvirus 8	species	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae		Tortoise microvirus 8
2584979	4	Cystoviridae sp.	species	Viruses	Duplornaviricota	Vidaverviricetes	Mindivirales	Cystoviridae		Cystoviridae sp.
2831678	4	Bacteroides phage LoVEphage	species	Viruses						Bacteroides phage LoVEphage
31647	4	Hepatitis C virus subtype 1b	no rank	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Hepacivirus	Hepacivirus C
36423	4	Bluetongue virus 3	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	Bluetongue virus
36427	4	Rotavirus C	species	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Rotavirus	Rotavirus C
38525	4	Avian metapneumovirus	species	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Pneumoviridae	Metapneumovirus	Avian metapneumovirus
408599	4	Human rotavirus G9P[8]	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Rotavirus	Rotavirus A
45031	4	Bluetongue virus 23	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orbivirus	Bluetongue virus
47901	4	Guinea pig adenovirus	species	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Guinea pig adenovirus
526476	4	Tomato leaf curl Palampur virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Tomato leaf curl Palampur virus
586029	4	Fowl adenovirus 8b	no rank	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Aviadenovirus	Fowl aviadenovirus E
59817	4	Faba bean necrotic yellows virus	species	Viruses	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Faba bean necrotic yellows virus
702718	4	Chimpanzee stool associated circular ssDNA virus	species	Viruses	Cressdnaviricota	Arfiviricetes	Cremevirales	Smacoviridae	Porprismacovirus	Chimpanzee stool associated circular ssDNA virus
77153	4	Muscovy duck reovirus	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Orthoreovirus	Avian orthoreovirus
859650	4	Turnip curly top virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Turncurtovirus	Turnip curly top virus
1000373	3	Rosellinia necatrix quadrivirus 1	species	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Quadriviridae	Quadrivirus	Rosellinia necatrix quadrivirus 1
101029	3	Human adenovirus 7d	no rank	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B
10255	3	Variola virus	species	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Variola virus
10261	3	Fowlpox virus	species	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Avipoxvirus	Fowlpox virus
10325	3	Macacine alphaherpesvirus 1	species	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Macacine alphaherpesvirus 1
10345	3	Suid alphaherpesvirus 1	species	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Varicellovirus	Suid alphaherpesvirus 1
10511	3	Bovine adenovirus 7	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Atadenovirus	Bovine adenovirus F
10522	3	Human adenovirus 35	no rank	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B
10535	3	unidentified adenovirus	species	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	unidentified adenovirus
10665	3	Escherichia virus T4	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia virus T4
10827	3	Potato yellow mosaic virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Potato yellow mosaic virus
10968	3	Porcine rotavirus C	no rank	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Rotavirus	Rotavirus C
109981	3	Diachasmimorpha longicaudata entomopoxvirus	no rank	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae		Diachasmimorpha entomopoxvirus
11034	3	Sindbis virus	species	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Togaviridae	Alphavirus	Sindbis virus
11084	3	Tick-borne encephalitis virus	species	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Tick-borne encephalitis virus
11086	3	Louping ill virus	species	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Flavivirus	Louping ill virus
11138	3	Murine hepatitis virus	no rank	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Betacoronavirus	Murine coronavirus
1133292	3	Brucella phage Tb	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Perisivirus	Brucella virus Tb
